player,game_id,is_home,margin,period,shot_made,shot_type,x,y
Tony Parker,99,0,0,1,1,Jump Shot,42,240
Tony Parker,99,0,0,1,0,Jump Shot,53,234
Tony Parker,99,0,0,1,0,Jump Shot,141,169
Tony Parker,99,0,10,2,1,Jump Shot,-29,106
Tony Parker,99,0,10,2,0,Jump Shot,-78,188
Tony Parker,99,0,4,3,0,Special Jump Shot,-164,119
Tony Parker,99,0,4,3,1,Special Jump Shot,48,166
Tony Parker,99,0,6,3,1,Layup,7,53
Tony Parker,99,0,8,3,0,Layup,23,54
Tony Parker,99,0,11,3,0,Special Jump Shot,-117,163
Tony Parker,99,0,10,3,0,Special Jump Shot,-158,187
Tony Parker,99,0,15,4,1,Special Jump Shot,179,110
Tony Parker,99,0,10,4,0,Jump Shot,179,147
Tony Parker,99,0,8,4,0,Layup,7,81
Tony Parker,99,0,5,4,0,Special Jump Shot,-95,139
Tony Parker,100,1,1,1,0,Jump Shot,31,100
Tony Parker,100,1,1,1,0,Special Jump Shot,69,76
Tony Parker,100,1,1,1,1,Special Jump Shot,-141,135
Tony Parker,100,1,-1,1,1,Layup,13,44
Tony Parker,100,1,-5,1,1,Layup,-2,50
Tony Parker,100,1,-3,1,0,Special Jump Shot,92,210
Tony Parker,100,1,-9,2,1,Jump Shot,-139,147
Tony Parker,100,1,-8,3,0,Jump Shot,-71,76
Tony Parker,100,1,-3,3,1,Jump Shot,-116,204
Tony Parker,100,1,-4,3,1,Layup,4,72
Tony Parker,100,1,0,4,1,Jump Shot,-231,59
Tony Parker,100,1,2,4,0,Jump Shot,106,163
Tony Parker,100,1,-6,4,1,Jump Shot,-213,185
Tony Parker,100,1,-6,4,1,Jump Shot,-149,177
Tony Parker,101,1,-13,1,1,Layup,-7,56
Tony Parker,101,1,-9,1,0,Layup,28,62
Tony Parker,101,1,-12,2,1,Layup,1,51
Tony Parker,101,1,-12,2,0,Layup,-13,53
Tony Parker,101,1,-12,2,0,Layup,-7,59
Tony Parker,101,1,-20,2,1,Jump Shot,-232,45
Tony Parker,101,1,-26,3,1,Layup,9,57
Tony Parker,101,1,2,1,0,Jump Shot,-29,151
Tony Parker,101,1,1,1,0,Jump Shot,-234,37
Tony Parker,101,1,-1,1,1,Layup,-23,48
Tony Parker,101,1,-1,1,1,Layup,-13,45
Tony Parker,101,1,1,1,0,Jump Shot,-37,62
Tony Parker,101,1,-7,2,1,Layup,18,50
Tony Parker,101,1,-5,2,0,Special Jump Shot,-139,132
Tony Parker,101,1,-3,2,0,Layup,29,44
Tony Parker,101,1,2,2,0,Jump Shot,45,196
Tony Parker,101,1,6,3,1,Layup,-5,50
Tony Parker,101,1,3,4,1,Jump Shot,-232,25
Tony Parker,101,1,-2,4,0,Jump Shot,127,190
Tony Parker,101,1,0,4,0,Layup,10,56
Tony Parker,103,1,-5,1,1,Layup,12,54
Tony Parker,103,1,-7,1,1,Special Jump Shot,106,184
Tony Parker,103,1,-7,1,1,Layup,-7,75
Tony Parker,103,1,-14,1,1,Layup,-10,57
Tony Parker,103,1,-14,1,1,Layup,23,64
Tony Parker,103,1,-35,2,1,Layup,10,50
Tony Parker,103,1,-27,3,0,Jump Shot,140,136
Tony Parker,103,1,-22,3,1,Layup,-7,64
Tony Parker,103,1,-23,4,1,Jump Shot,-38,62
Tony Parker,105,0,0,1,0,Special Jump Shot,-97,70
Tony Parker,105,0,2,1,1,Layup,-8,57
Tony Parker,105,0,6,1,1,Jump Shot,91,195
Tony Parker,105,0,6,1,0,Special Jump Shot,-68,133
Tony Parker,105,0,12,2,1,Layup,20,53
Tony Parker,105,0,13,3,1,Special Jump Shot,113,173
Tony Parker,105,0,7,3,0,Jump Shot,37,94
Tony Parker,105,0,9,3,1,Jump Shot,-146,179
Tony Parker,105,0,7,3,0,Jump Shot,-101,214
Tony Parker,105,0,11,4,0,Jump Shot,132,259
Tony Parker,105,0,13,4,0,Layup,-2,73
Tony Parker,105,1,-2,1,1,Special Jump Shot,91,81
Tony Parker,105,1,0,1,0,Jump Shot,95,209
Tony Parker,105,1,-2,1,0,Jump Shot,0,117
Tony Parker,105,1,-4,1,1,Jump Shot,-93,50
Tony Parker,105,1,-9,1,0,Layup,2,59
Tony Parker,105,1,-7,2,1,Jump Shot,59,143
Tony Parker,105,1,-9,2,1,Jump Shot,-133,141
Tony Parker,105,1,-9,2,0,Jump Shot,151,64
Tony Parker,105,1,-7,2,0,Layup,7,36
Tony Parker,105,1,-9,3,1,Jump Shot,28,98
Tony Parker,105,1,-11,3,1,Jump Shot,-149,173
Tony Parker,105,1,-11,3,1,Jump Shot,140,154
Tony Parker,105,1,-13,3,1,Jump Shot,-56,122
Tony Parker,105,1,-12,3,1,Jump Shot,95,192
Tony Parker,105,1,-12,3,1,Jump Shot,-105,199
Tony Parker,106,1,-2,1,1,Jump Shot,140,174
Tony Parker,106,1,1,1,0,Layup,10,51
Tony Parker,106,1,-1,2,0,Jump Shot,-153,155
Tony Parker,106,1,-1,2,1,Layup,15,50
Tony Parker,106,1,-2,2,1,Layup,15,51
Tony Parker,106,1,-2,2,1,Special Jump Shot,-155,117
Tony Parker,106,1,-2,2,1,Jump Shot,-177,127
Tony Parker,106,0,-2,1,1,Special Jump Shot,31,168
Tony Parker,106,0,1,1,1,Layup,-11,51
Tony Parker,106,0,0,1,1,Layup,18,61
Tony Parker,106,0,-2,2,1,Layup,17,62
Tony Parker,106,0,-3,2,0,Jump Shot,108,182
Tony Parker,106,0,-6,3,0,Jump Shot,-128,138
Tony Parker,106,0,-4,3,1,Layup,28,54
Tony Parker,106,0,-5,3,0,Layup,6,73
Tony Parker,106,0,1,3,1,Jump Shot,-168,97
Tony Parker,106,0,3,3,0,Jump Shot,-23,147
Tony Parker,106,0,3,3,0,Layup,28,59
Tony Parker,106,0,2,4,1,Layup,-18,61
Tony Parker,106,0,1,4,0,Jump Shot,-8,125
Tony Parker,106,0,3,4,1,Layup,10,53
Tony Parker,106,0,4,4,1,Layup,0,72
Tony Parker,107,1,-1,1,1,Special Jump Shot,62,124
Tony Parker,107,1,-3,1,0,Special Jump Shot,-166,102
Tony Parker,107,1,-2,1,0,Jump Shot,-117,174
Tony Parker,107,1,2,2,0,Jump Shot,-57,228
Tony Parker,107,1,-6,2,1,Layup,18,56
Tony Parker,107,1,-6,2,0,Jump Shot,20,244
Tony Parker,107,1,-7,3,1,Layup,6,65
Tony Parker,107,1,-10,3,1,Layup,-2,61
Tony Parker,107,1,-12,3,1,Layup,13,62
Tony Parker,107,1,-16,3,1,Layup,17,69
Tony Parker,107,1,-18,3,1,Jump Shot,94,229
Tony Parker,107,1,-16,3,0,Jump Shot,-139,128
Tony Parker,107,1,-14,4,1,Jump Shot,-10,119
Tony Parker,107,1,-14,4,0,Jump Shot,-5,143
Tony Parker,107,1,-14,4,1,Jump Shot,-122,155
Tony Parker,108,1,-2,1,1,Jump Shot,-160,106
Tony Parker,108,1,0,1,0,Layup,6,48
Tony Parker,108,1,-4,1,1,Layup,1,51
Tony Parker,108,1,-6,1,1,Jump Shot,-144,59
Tony Parker,108,1,-2,1,1,Jump Shot,-158,157
Tony Parker,108,1,6,2,0,Jump Shot,67,100
Tony Parker,108,1,8,3,0,Jump Shot,127,187
Tony Parker,108,1,8,3,0,Jump Shot,136,165
Tony Parker,108,1,9,3,0,Jump Shot,56,73
Tony Parker,108,1,5,3,0,Jump Shot,-243,67
Tony Parker,108,1,2,4,1,Jump Shot,-171,119
Tony Parker,108,1,4,1,0,Special Jump Shot,88,59
Tony Parker,108,1,8,1,1,Special Jump Shot,23,184
Tony Parker,108,1,8,1,1,Layup,18,50
Tony Parker,108,1,5,1,1,Jump Shot,-237,34
Tony Parker,108,1,3,1,1,Jump Shot,138,201
Tony Parker,108,1,6,1,0,Jump Shot,108,176
Tony Parker,108,1,2,2,0,Layup,21,45
Tony Parker,108,1,-1,2,1,Layup,9,59
Tony Parker,108,1,4,2,0,Jump Shot,-128,173
Tony Parker,108,1,-4,3,1,Jump Shot,64,103
Tony Parker,108,1,-4,3,0,Jump Shot,106,195
Tony Parker,108,1,-6,3,1,Layup,9,67
Tony Parker,108,1,-4,3,0,Layup,12,65
Tony Parker,108,1,0,3,0,Jump Shot,-136,258
Tony Parker,108,1,0,3,1,Jump Shot,154,135
Tony Parker,108,1,-2,3,1,Jump Shot,119,196
Tony Parker,108,1,2,4,1,Jump Shot,17,122
Tony Parker,108,1,3,4,1,Layup,17,56
Tony Parker,108,1,3,4,1,Special Jump Shot,28,87
Tony Parker,108,1,7,4,1,Jump Shot,152,80
Tony Parker,108,1,8,4,1,Jump Shot,100,199
Tony Parker,108,0,4,1,0,Jump Shot,147,190
Tony Parker,108,0,4,1,0,Special Jump Shot,42,124
Tony Parker,108,0,4,1,0,Jump Shot,-93,195
Tony Parker,108,0,1,1,1,Layup,20,50
Tony Parker,108,0,7,1,1,Jump Shot,-144,144
Tony Parker,108,0,11,1,1,Layup,-15,56
Tony Parker,108,0,13,1,1,Layup,-10,54
Tony Parker,108,0,18,2,0,Jump Shot,-92,237
Tony Parker,108,0,21,2,0,Jump Shot,-81,174
Tony Parker,108,0,23,3,1,Layup,23,54
Tony Parker,108,0,-5,1,1,Jump Shot,-209,185
Tony Parker,108,0,-3,1,1,Layup,23,53
Tony Parker,108,0,-2,1,1,Layup,1,64
Tony Parker,108,0,-5,1,0,Jump Shot,-139,132
Tony Parker,108,0,-5,2,0,Special Jump Shot,-84,182
Tony Parker,108,0,-8,2,0,Jump Shot,-229,73
Tony Parker,108,0,-6,3,1,Jump Shot,100,182
Tony Parker,108,0,-8,3,0,Jump Shot,127,204
Tony Parker,108,0,-10,3,0,Jump Shot,-166,154
Tony Parker,108,0,6,1,1,Special Jump Shot,100,222
Tony Parker,108,0,9,1,1,Jump Shot,211,50
Tony Parker,108,0,9,1,0,Special Jump Shot,86,162
Tony Parker,108,0,12,1,0,Layup,-18,62
Tony Parker,108,0,8,2,0,Layup,23,56
Tony Parker,108,0,10,2,1,Layup,-19,50
Tony Parker,108,0,8,2,0,Layup,-13,69
Tony Parker,108,0,8,2,0,Special Jump Shot,81,210
Tony Parker,108,0,7,2,0,Special Jump Shot,97,141
Tony Parker,108,0,-3,3,1,Layup,21,87
Tony Parker,108,0,-6,3,0,Layup,23,57
Tony Parker,108,0,-7,4,1,Special Jump Shot,105,201
Tony Parker,108,0,-5,4,1,Jump Shot,-89,289
Tony Parker,108,0,-4,4,0,Special Jump Shot,-191,127
Tony Parker,108,0,-6,4,0,Layup,-21,62
Tony Parker,108,0,-6,4,0,Jump Shot,-228,98
Tony Parker,109,1,0,1,0,Jump Shot,237,91
Tony Parker,109,1,2,1,0,Jump Shot,32,95
Tony Parker,109,1,0,1,1,Layup,4,50
Tony Parker,109,1,1,1,1,Layup,-2,57
Tony Parker,109,1,-1,1,0,Layup,-11,47
Tony Parker,109,1,4,1,0,Jump Shot,-223,44
Tony Parker,109,1,3,2,1,Layup,12,57
Tony Parker,109,1,2,2,0,Layup,6,48
Tony Parker,109,1,-1,2,1,Layup,17,47
Tony Parker,109,1,-1,3,1,Jump Shot,-158,116
Tony Parker,109,1,-3,3,1,Layup,17,50
Tony Parker,109,1,-1,3,0,Jump Shot,-62,102
Tony Parker,109,1,0,3,0,Jump Shot,-174,179
Tony Parker,109,1,4,3,0,Jump Shot,-136,174
Tony Parker,109,1,7,3,0,Jump Shot,-59,105
Tony Parker,109,1,7,3,0,Jump Shot,239,59
Tony Parker,109,1,1,4,0,Jump Shot,111,97
Tony Parker,109,1,-3,4,1,Layup,-16,42
Tony Parker,109,1,-3,4,1,Jump Shot,-119,263
Tony Parker,109,0,2,1,1,Jump Shot,-35,239
Tony Parker,109,0,-2,1,0,Jump Shot,-202,184
Tony Parker,109,0,-1,1,1,Layup,24,54
Tony Parker,109,0,0,1,0,Jump Shot,-38,89
Tony Parker,109,0,2,1,1,Layup,28,54
Tony Parker,109,0,-11,2,0,Jump Shot,-183,220
Tony Parker,109,0,-8,2,1,Jump Shot,-86,105
Tony Parker,109,0,-8,2,0,Jump Shot,-138,138
Tony Parker,109,0,-11,2,0,Jump Shot,228,78
Tony Parker,109,0,-9,2,1,Jump Shot,-116,113
Tony Parker,109,0,-12,2,0,Jump Shot,94,132
Tony Parker,109,0,-12,3,0,Jump Shot,-116,144
Tony Parker,109,0,-7,3,0,Jump Shot,99,62
Tony Parker,109,0,-5,3,1,Layup,-19,54
Tony Parker,109,0,-3,3,1,Jump Shot,-116,121
Tony Parker,109,0,-3,3,1,Jump Shot,-86,114
Tony Parker,109,0,-3,3,1,Layup,-19,53
Tony Parker,109,0,-8,3,0,Layup,21,57
Tony Parker,109,0,-7,4,0,Jump Shot,-45,83
Tony Parker,109,0,0,4,1,Special Jump Shot,1,81
Tony Parker,109,0,3,4,1,Layup,7,69
Tony Parker,109,0,0,4,0,Special Jump Shot,73,54
Tony Parker,109,0,4,4,1,Layup,17,54
Tony Parker,109,0,6,4,0,Layup,-8,54
Tony Parker,110,0,-3,1,0,Jump Shot,-138,195
Tony Parker,110,0,-3,1,1,Special Jump Shot,-5,117
Tony Parker,110,0,-11,2,1,Special Jump Shot,86,223
Tony Parker,110,0,-14,2,0,Jump Shot,-182,223
Tony Parker,112,0,-2,1,0,Special Jump Shot,67,62
Tony Parker,112,0,-8,1,0,Jump Shot,-182,64
Tony Parker,112,0,-8,1,1,Jump Shot,-149,128
Tony Parker,112,0,-10,1,0,Jump Shot,-106,195
Tony Parker,112,0,-7,1,1,Special Jump Shot,23,139
Tony Parker,112,0,1,2,0,Layup,-10,54
Tony Parker,112,0,1,2,0,Jump Shot,32,110
Tony Parker,112,0,-1,2,0,Jump Shot,-111,283
Tony Parker,112,0,-2,3,0,Jump Shot,-235,75
Tony Parker,112,0,1,3,1,Jump Shot,111,182
Tony Parker,112,0,-1,3,0,Jump Shot,-142,91
Tony Parker,112,0,-3,1,0,Layup,0,47
Tony Parker,112,0,-1,1,1,Special Jump Shot,152,166
Tony Parker,112,0,-2,1,1,Layup,-11,51
Tony Parker,112,0,-3,1,0,Jump Shot,-101,188
Tony Parker,112,0,-3,1,1,Special Jump Shot,54,87
Tony Parker,112,0,-4,2,0,Special Jump Shot,91,65
Tony Parker,112,0,-2,2,1,Jump Shot,-34,98
Tony Parker,112,0,-1,2,1,Jump Shot,47,75
Tony Parker,112,0,-9,2,0,Jump Shot,-60,116
Tony Parker,117,1,0,1,1,Layup,0,45
Tony Parker,117,1,-3,1,1,Special Jump Shot,-130,157
Tony Parker,117,1,-3,1,1,Layup,26,56
Tony Parker,117,1,-9,1,1,Jump Shot,231,106
Tony Parker,117,1,-8,2,0,Layup,-5,40
Tony Parker,117,1,-10,2,1,Jump Shot,190,81
Tony Parker,117,1,-6,2,0,Special Jump Shot,10,89
Tony Parker,117,1,-3,3,1,Jump Shot,136,193
Tony Parker,117,1,-3,3,1,Jump Shot,-116,70
Tony Parker,117,1,-3,3,0,Jump Shot,-138,253
Tony Parker,117,1,-5,3,1,Layup,-34,39
Tony Parker,117,1,-8,4,1,Jump Shot,-97,233
Tony Parker,117,1,-9,4,0,Jump Shot,168,51
Tony Parker,117,1,-7,4,1,Layup,-8,65
Tony Parker,117,0,2,1,1,Jump Shot,-109,173
Tony Parker,117,0,0,1,0,Jump Shot,102,214
Tony Parker,117,0,-2,1,0,Jump Shot,72,218
Tony Parker,117,0,6,2,0,Layup,-5,78
Tony Parker,117,0,7,2,0,Jump Shot,-229,59
Tony Parker,117,0,8,3,0,Jump Shot,102,193
Tony Parker,117,0,7,3,0,Jump Shot,-86,225
Tony Parker,117,0,8,3,0,Layup,2,56
Tony Parker,117,0,11,3,1,Jump Shot,13,95
Tony Parker,117,0,12,3,0,Layup,13,73
Tony Parker,117,0,14,3,1,Layup,-8,69
Tony Parker,118,1,-3,1,1,Special Jump Shot,10,100
Tony Parker,118,1,-4,1,0,Special Jump Shot,146,144
Tony Parker,118,1,-6,1,1,Layup,24,54
Tony Parker,118,1,-6,1,1,Layup,13,53
Tony Parker,118,1,-8,1,1,Layup,-15,42
Tony Parker,118,1,-10,1,1,Layup,-7,47
Tony Parker,118,1,-12,2,0,Jump Shot,132,168
Tony Parker,118,1,-12,2,0,Layup,0,53
Tony Parker,118,1,-14,2,0,Jump Shot,-37,51
Tony Parker,118,1,-13,2,0,Layup,23,40
Tony Parker,118,1,-10,3,1,Jump Shot,-73,218
Tony Parker,118,1,-8,3,0,Jump Shot,-127,158
Tony Parker,118,1,-8,3,0,Jump Shot,10,124
Tony Parker,118,1,-9,3,0,Layup,35,53
Tony Parker,118,1,-2,1,0,Special Jump Shot,32,97
Tony Parker,118,1,0,1,0,Jump Shot,-194,209
Tony Parker,118,1,-5,1,1,Special Jump Shot,81,81
Tony Parker,118,1,-5,1,1,Layup,-18,48
Tony Parker,118,1,-5,1,0,Layup,26,44
Tony Parker,118,1,-4,1,1,Layup,21,50
Tony Parker,118,1,-4,1,1,Jump Shot,124,196
Tony Parker,118,1,-1,1,1,Special Jump Shot,-59,117
Tony Parker,118,1,-1,2,1,Special Jump Shot,20,83
Tony Parker,118,1,2,3,0,Jump Shot,-147,92
Tony Parker,118,1,-4,3,1,Jump Shot,147,128
Tony Parker,118,1,-3,3,1,Special Jump Shot,-144,119
Tony Parker,118,1,-2,3,0,Special Jump Shot,53,125
Tony Parker,118,1,-8,4,1,Layup,9,44
Tony Parker,118,1,-10,4,1,Special Jump Shot,53,113
Tony Parker,118,1,-8,4,0,Jump Shot,-84,100
Tony Parker,118,1,-15,4,1,Jump Shot,-235,44
Tony Parker,146,0,2,1,1,Layup,39,54
Tony Parker,146,0,2,1,0,Jump Shot,-163,151
Tony Parker,146,0,6,1,1,Jump Shot,-34,62
Tony Parker,146,0,8,1,1,Layup,26,54
Tony Parker,146,0,7,1,1,Jump Shot,-114,190
Tony Parker,146,0,15,1,1,Special Jump Shot,86,56
Tony Parker,146,0,19,1,1,Layup,-27,53
Tony Parker,146,0,22,1,0,Jump Shot,-141,110
Tony Parker,146,0,30,2,1,Jump Shot,-120,149
Tony Parker,146,0,28,2,0,Jump Shot,-108,179
Tony Parker,146,0,28,3,0,Layup,-2,81
Tony Parker,146,0,26,3,0,Jump Shot,130,206
Tony Parker,146,0,26,3,1,Jump Shot,50,242
Tony Parker,146,0,24,3,0,Jump Shot,-123,188
Tony Parker,146,1,-2,1,0,Jump Shot,-10,80
Tony Parker,146,1,-5,1,0,Jump Shot,91,206
Tony Parker,146,1,-10,1,1,Layup,-23,50
Tony Parker,146,1,-6,1,0,Special Jump Shot,-144,100
Tony Parker,146,1,-4,1,0,Jump Shot,56,116
Tony Parker,146,1,1,1,0,Special Jump Shot,54,80
Tony Parker,146,1,-16,2,1,Layup,18,45
Tony Parker,146,1,-13,2,0,Special Jump Shot,72,139
Tony Parker,146,1,-10,3,1,Jump Shot,97,171
Tony Parker,146,1,-10,3,0,Jump Shot,135,163
Tony Parker,146,1,-11,3,0,Jump Shot,91,70
Tony Parker,146,1,-11,3,0,Jump Shot,6,116
Tony Parker,146,1,-15,4,1,Layup,12,72
Tony Parker,146,1,3,1,0,Special Jump Shot,15,83
Tony Parker,146,1,-1,1,1,Layup,15,50
Tony Parker,146,1,-7,1,1,Jump Shot,122,222
Tony Parker,146,1,-30,3,1,Jump Shot,-223,181
Tony Parker,146,1,-4,1,1,Special Jump Shot,4,91
Tony Parker,146,1,-2,1,0,Layup,28,59
Tony Parker,146,1,-5,1,0,Jump Shot,-123,114
Tony Parker,146,1,-2,2,1,Jump Shot,130,188
Tony Parker,146,1,-8,2,1,Jump Shot,-38,53
Tony Parker,146,1,-10,3,0,Layup,9,61
Tony Parker,146,1,-8,3,1,Special Jump Shot,122,199
Tony Parker,146,1,-10,3,1,Special Jump Shot,-114,78
Tony Parker,146,1,-18,4,1,Special Jump Shot,125,214
Tony Parker,146,1,-18,4,1,Special Jump Shot,21,114
Tony Parker,147,0,4,1,1,Special Jump Shot,7,83
Tony Parker,147,0,9,1,0,Special Jump Shot,70,132
Tony Parker,147,0,8,1,0,Jump Shot,-133,190
Tony Parker,147,0,0,2,1,Layup,-7,83
Tony Parker,147,0,2,2,1,Jump Shot,-46,73
Tony Parker,147,0,4,2,1,Layup,-10,78
Tony Parker,147,0,4,2,1,Layup,-5,62
Tony Parker,147,0,3,2,0,Jump Shot,-13,108
Tony Parker,147,0,1,3,1,Jump Shot,100,124
Tony Parker,147,0,3,3,1,Jump Shot,15,245
Tony Parker,147,0,5,3,1,Layup,7,80
Tony Parker,147,0,7,3,1,Special Jump Shot,9,128
Tony Parker,147,0,9,4,1,Jump Shot,47,56
Tony Parker,147,0,13,4,1,Layup,21,73
Tony Parker,147,0,6,1,1,Jump Shot,-35,67
Tony Parker,147,0,8,1,0,Jump Shot,-139,114
Tony Parker,147,0,1,1,0,Jump Shot,228,73
Tony Parker,147,0,4,2,1,Jump Shot,29,116
Tony Parker,147,0,4,2,0,Jump Shot,-27,91
Tony Parker,147,0,4,2,1,Jump Shot,78,195
Tony Parker,147,0,9,2,0,Jump Shot,-119,165
Tony Parker,147,0,10,2,0,Jump Shot,102,72
Tony Parker,147,0,10,2,0,Jump Shot,-30,69
Tony Parker,147,0,8,3,0,Jump Shot,-157,83
Tony Parker,147,0,7,3,1,Layup,43,76
Tony Parker,147,0,12,3,0,Jump Shot,-32,125
Tony Parker,147,0,14,4,1,Jump Shot,-226,53
Tony Parker,147,0,14,4,1,Jump Shot,132,144
Tony Parker,148,0,2,1,1,Layup,-10,62
Tony Parker,148,0,4,1,1,Special Jump Shot,-187,57
Tony Parker,148,0,15,1,1,Special Jump Shot,-207,78
Tony Parker,148,0,11,1,0,Jump Shot,-112,173
Tony Parker,148,0,13,1,1,Layup,-13,57
Tony Parker,148,0,8,2,0,Jump Shot,-70,106
Tony Parker,148,0,6,2,1,Special Jump Shot,-23,105
Tony Parker,148,0,4,3,1,Special Jump Shot,110,195
Tony Parker,148,0,1,3,0,Special Jump Shot,-199,59
Tony Parker,148,0,1,3,1,Special Jump Shot,-19,130
Tony Parker,148,0,1,3,0,Special Jump Shot,76,161
Tony Parker,148,0,7,4,0,Special Jump Shot,179,65
Tony Parker,148,0,7,4,0,Layup,10,73
Tony Parker,148,0,9,4,1,Layup,-7,65
Tony Parker,148,0,13,4,0,Layup,-16,59
Tony Parker,149,1,-16,2,1,Special Jump Shot,36,81
Tony Parker,149,1,-24,3,1,Layup,6,47
Tony Parker,149,1,-20,3,0,Jump Shot,-134,199
Tony Parker,149,1,-16,3,0,Special Jump Shot,0,132
Tony Parker,149,1,-16,3,0,Special Jump Shot,69,94
Tony Parker,149,1,-18,3,1,Special Jump Shot,155,144
Tony Parker,149,1,-9,4,0,Special Jump Shot,81,89
Tony Parker,149,1,-6,4,1,Jump Shot,84,162
Tony Parker,149,1,-6,4,0,Layup,-5,54
Tony Parker,150,0,-2,1,0,Special Jump Shot,1,103
Tony Parker,150,0,8,2,1,Jump Shot,67,181
Tony Parker,150,0,11,2,0,Special Jump Shot,92,98
Tony Parker,150,0,15,2,1,Jump Shot,40,151
Tony Parker,150,0,15,2,0,Jump Shot,-153,135
Tony Parker,150,0,21,3,0,Special Jump Shot,48,78
Tony Parker,150,0,21,3,0,Layup,21,61
Tony Parker,150,0,21,3,0,Jump Shot,64,73
Tony Parker,150,1,-15,1,0,Jump Shot,-48,108
Tony Parker,150,1,-13,1,0,Jump Shot,36,76
Tony Parker,150,1,-20,3,1,Layup,7,44
Tony Parker,150,1,-22,3,0,Jump Shot,1,201
Tony Parker,150,1,-19,3,0,Jump Shot,7,89
Tony Parker,152,0,0,1,0,Special Jump Shot,140,59
Tony Parker,152,0,8,1,1,Jump Shot,-11,154
Tony Parker,152,0,8,1,0,Jump Shot,-67,199
Tony Parker,152,0,6,1,1,Jump Shot,195,80
Tony Parker,152,0,4,1,0,Special Jump Shot,124,177
Tony Parker,152,0,7,1,1,Layup,-10,50
Tony Parker,152,0,13,2,1,Special Jump Shot,24,174
Tony Parker,152,0,13,2,1,Special Jump Shot,-127,207
Tony Parker,152,0,15,2,1,Layup,-11,42
Tony Parker,152,0,13,2,1,Layup,-16,48
Tony Parker,152,0,18,3,1,Special Jump Shot,141,222
Tony Parker,152,0,14,3,1,Jump Shot,-5,179
Tony Parker,152,0,11,3,0,Special Jump Shot,2,171
Tony Parker,152,0,9,3,0,Jump Shot,-41,166
Tony Parker,152,0,12,3,1,Layup,-5,70
Tony Parker,152,0,12,3,0,Layup,7,50
Tony Parker,152,0,11,4,0,Jump Shot,59,147
Tony Parker,152,1,0,1,1,Layup,26,50
Tony Parker,152,1,-2,1,0,Jump Shot,-5,102
Tony Parker,152,1,-8,1,1,Layup,-4,53
Tony Parker,152,1,-8,1,0,Special Jump Shot,-152,114
Tony Parker,152,1,-15,1,0,Layup,-18,51
Tony Parker,152,1,-12,2,0,Jump Shot,129,228
Tony Parker,152,1,-13,2,1,Special Jump Shot,138,177
Tony Parker,152,1,-17,3,1,Layup,-5,72
Tony Parker,152,1,-18,3,1,Jump Shot,-123,173
Tony Parker,152,1,-18,3,1,Layup,-15,59
Tony Parker,152,1,-16,3,0,Jump Shot,7,160
Tony Parker,152,1,-10,3,0,Jump Shot,-35,89
Tony Parker,152,1,-11,3,1,Layup,24,62
Tony Parker,153,0,10,1,1,Layup,-18,53
Tony Parker,153,0,11,1,0,Special Jump Shot,102,92
Tony Parker,153,0,7,2,1,Jump Shot,-158,139
Tony Parker,153,0,4,2,0,Jump Shot,160,206
Tony Parker,153,0,6,2,1,Layup,-19,53
Tony Parker,153,0,3,2,0,Jump Shot,24,190
Tony Parker,153,0,5,2,0,Layup,-21,39
Tony Parker,153,0,2,3,0,Jump Shot,-224,50
Tony Parker,153,0,2,3,0,Layup,17,39
Tony Parker,153,0,-3,3,0,Jump Shot,-144,139
Tony Parker,154,1,-2,1,1,Special Jump Shot,61,102
Tony Parker,154,1,-2,1,1,Jump Shot,-207,42
Tony Parker,154,1,-4,1,1,Special Jump Shot,-133,162
Tony Parker,154,1,-8,1,1,Layup,17,44
Tony Parker,158,0,-2,1,0,Jump Shot,182,111
Tony Parker,158,0,-2,1,1,Jump Shot,-37,51
Tony Parker,158,0,-7,1,0,Layup,-19,57
Tony Parker,158,0,-6,2,0,Jump Shot,-155,121
Tony Parker,158,0,-4,3,1,Layup,9,75
Tony Parker,158,0,-5,3,0,Special Jump Shot,23,244
Tony Parker,158,0,-3,3,1,Layup,17,62
Tony Parker,158,0,-4,3,1,Layup,-11,51
Tony Parker,158,0,-10,3,0,Layup,-16,57
Tony Parker,158,1,2,1,0,Special Jump Shot,2,127
Tony Parker,158,1,3,1,0,Special Jump Shot,113,146
Tony Parker,158,1,12,1,1,Layup,-15,53
Tony Parker,158,1,12,1,0,Layup,-4,42
Tony Parker,158,1,9,2,1,Special Jump Shot,133,176
Tony Parker,158,1,9,2,0,Jump Shot,-15,97
Tony Parker,158,1,10,2,0,Jump Shot,-87,62
Tony Parker,158,1,11,3,1,Jump Shot,-95,223
Tony Parker,158,1,13,3,0,Jump Shot,32,64
Tony Parker,158,1,11,3,1,Jump Shot,-67,72
Tony Parker,158,1,9,3,1,Jump Shot,151,69
Tony Parker,158,1,6,3,1,Special Jump Shot,29,62
Tony Parker,158,1,9,3,0,Jump Shot,118,103
Tony Parker,158,1,9,3,1,Jump Shot,133,171
Tony Parker,158,1,7,3,1,Jump Shot,146,196
Tony Parker,158,1,4,3,1,Jump Shot,40,98
Tony Parker,158,1,-3,4,0,Jump Shot,48,87
Tony Parker,158,1,-3,4,0,Layup,0,64
Tony Parker,158,1,6,1,0,Jump Shot,-169,61
Tony Parker,158,1,4,1,0,Jump Shot,-138,146
Tony Parker,158,1,2,1,1,Layup,-15,33
