time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-08-11T12:47:37.000Z,18.8467,-68.7321,130,3.2,Md,8,324,0.46892058,0.28,pr,pr14223006,2014-08-11T20:50:12.888Z,"22km NNW of Otra Banda, Dominican Republic",earthquake
2014-08-11T12:44:59.900Z,17.6714,-82.4442,1,4.3,mb,,65,2.024,1.05,us,usb000s1vh,2014-08-11T20:48:42.256Z,"160km E of Great Swan Island, Honduras",earthquake
2014-08-11T12:10:44.320Z,15.5551,-94.6605,27.39,4.3,mb,,187,2.533,1.42,us,usb000s1vd,2014-08-11T20:13:23.857Z,"75km S of San Francisco del Mar, Mexico",earthquake
2014-08-11T11:09:07.710Z,-17.7266,-172.8122,42.26,5.1,mb,,97,8.705,1.2,us,usb000s1va,2014-08-11T19:11:43.389Z,"160km NE of Neiafu, Tonga",earthquake
2014-08-11T10:50:05.260Z,34.8095,98.9714,14.11,4.8,mb,,67,11.074,0.88,us,usb000s1v9,2014-08-11T18:52:35.940Z,"113km WSW of Nimai, China",earthquake
2014-08-11T10:07:37.470Z,-29.7493,-176.0737,31.73,5.5,mb,,57,1.693,1.21,us,usb000s1tp,2014-09-04T15:53:12.000Z,"184km ESE of Raoul Island, New Zealand",earthquake
2014-08-11T08:46:55.000Z,64.5646,-152.4772,10.6,3.9,ml,,,,0.88,ak,ak11353620,2014-08-22T23:34:33.824Z,"69km SSW of Tanana, Alaska",earthquake
2014-08-11T05:53:32.980Z,48.7881,-28.1094,10,4.5,mb,,104,19.322,0.41,us,usb000s1t4,2014-08-11T13:56:06.784Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-11T04:49:07.270Z,-23.9047,-66.7371,197.09,5,mww,,34,2.377,0.8,us,usb000s1su,2014-09-01T13:35:23.194Z,"54km NW of San Antonio de los Cobres, Argentina",earthquake
2014-08-11T04:36:16.980Z,-10.8181,164.6866,10,4.3,mb,,133,4.863,1.01,us,usb000s5b0,2014-09-02T23:07:12.753Z,"125km W of Lata, Solomon Islands",earthquake
2014-08-11T04:24:28.610Z,51.8495,175.7618,45.8,4.1,mb,,193,1.348,0.48,us,usb000s1xh,2014-09-02T23:17:58.249Z,"57km S of Buldir Island, Alaska",earthquake
2014-08-11T04:22:31.000Z,-33.624,-72.029,20.1,4.1,mwr,,,,0.9,us,usb000s1sq,2014-08-28T23:49:01.607Z,"37km W of San Antonio, Chile",earthquake
2014-08-11T03:55:31.990Z,-8.014,-74.3298,139.3,4,mb,,72,4.123,1.19,us,usb000s5b3,2014-09-03T00:24:13.353Z,"47km NNE of Pucallpa, Peru",earthquake
2014-08-11T03:42:06.640Z,28.0634,127.9827,68.51,4.2,mb,,134,5.627,0.76,us,usb000s5b5,2014-09-03T00:33:20.766Z,"151km WSW of Naze, Japan",earthquake
2014-08-11T02:41:48.240Z,15.1726,145.5716,124.2,4.9,mb,,51,1.169,0.62,us,usb000s1sd,2014-09-05T00:11:22.079Z,"16km WSW of Northern Islands Municipality - Mayor's Office, Northern Mariana Islands",earthquake
2014-08-11T02:30:13.000Z,51.3776,-176.1904,46.6,3.9,mb,,,,0.68,us,usb000s1sz,2014-08-31T04:54:42.000Z,"64km SSE of Adak, Alaska",earthquake
2014-08-11T02:03:53.080Z,-28.0078,-177.249,63.4,4.2,mb,,212,1.37,0.33,us,usb000s5b1,2014-08-31T05:27:52.335Z,"153km NNE of Raoul Island, New Zealand",earthquake
2014-08-11T01:45:16.920Z,-15.3929,167.5991,116.77,4.5,mb,,112,0.385,0.63,us,usb000s1sa,2014-08-31T05:51:13.000Z,"48km ENE of Luganville, Vanuatu",earthquake
2014-08-11T01:09:40.600Z,16.2369,-98.1949,8.5,4.7,mb,,,,0.65,us,usb000s1s8,2014-09-06T03:57:00.585Z,"20km WSW of Santiago Pinotepa Nacional, Mexico",earthquake
2014-08-11T00:09:40.460Z,-7.4214,120.6155,598.29,4.4,mb,,59,2.009,0.74,us,usb000s1rv,2014-09-06T05:03:34.839Z,"97km N of Wangkung, Indonesia",earthquake
2014-08-11T00:07:57.000Z,16.206,-98.293,5,4.2,mb,,,,1.11,us,usc000s9fe,2014-09-06T03:50:12.566Z,"31km WSW of Santiago Pinotepa Nacional, Mexico",earthquake
2014-08-10T23:50:51.620Z,-7.5429,128.8235,134.44,4,mb,,63,2.491,0.92,us,usb000s50i,2014-09-07T04:14:33.293Z,"278km W of Saumlaki, Indonesia",earthquake
2014-08-10T23:04:20.440Z,1.0476,145.9681,10,4.8,mb,,58,6.341,1.37,us,usb000s50c,2014-09-07T04:53:39.993Z,"Federated States of Micronesia region",earthquake
2014-08-10T22:55:20.250Z,-16.8232,-172.0198,32.46,4.7,mb,,57,2.906,0.51,us,usb000s1rk,2014-09-09T23:31:15.755Z,"208km ESE of Hihifo, Tonga",earthquake
2014-08-10T22:39:37.460Z,27.8239,142.8172,30.67,5.1,mb,,26,0.917,0.59,us,usb000s1rh,2014-09-09T22:21:07.821Z,"101km NE of Chichi-shima, Japan",earthquake
2014-08-10T22:29:04.280Z,36.2885,-97.1224,5,3.3,ml,,,,0.43,us,usb000s1r9,2014-09-09T22:01:27.799Z,"14km E of Perry, Oklahoma",earthquake
2014-08-10T21:14:50.510Z,-9.5173,124.1539,105.31,4.3,mb,,140,0.838,0.42,us,usb000s508,2014-09-09T20:45:01.415Z,"36km WSW of Kefamenanu, Indonesia",earthquake
2014-08-10T18:46:17.820Z,27.6422,-111.6052,10,5.5,mww,,79,0.649,1.47,us,usb000s1qs,2014-09-06T17:11:55.886Z,"76km WSW of Guaymas, Mexico",earthquake
2014-08-10T18:27:41.640Z,51.5206,-172.8623,27.42,5,mb,,126,1.072,0.69,us,usb000s1qr,2014-08-11T02:30:24.155Z,"118km SE of Atka, Alaska",earthquake
2014-08-10T16:10:57.000Z,56.9669,-155.6201,14.1,4,ml,,,,0.98,ak,ak11353157,2014-08-26T18:41:20.375Z,"117km WSW of Larsen Bay, Alaska",earthquake
2014-08-10T15:49:59.090Z,-31.4665,-67.7743,91.71,4.1,mb,,129,0.781,1.22,us,usb000s1q4,2014-08-10T23:52:32.015Z,"52km ENE of Caucete, Argentina",earthquake
2014-08-10T15:16:43.450Z,36.1075,69.1977,14.27,4.5,mb,,69,1.504,1.59,us,usb000s1q1,2014-08-10T23:19:24.799Z,"7km NE of Nahrin, Afghanistan",earthquake
2014-08-10T14:54:27.330Z,36.8327,-97.8614,4.21,3.2,mb_lg,,80,0.166,0.31,us,usb000s1px,2014-08-11T05:03:58.686Z,"11km WNW of Medford, Oklahoma",earthquake
2014-08-10T14:35:06.930Z,-18.4179,-178.1296,562.02,4.5,mb,,89,3.692,0.47,us,usb000s1pt,2014-08-10T22:38:32.061Z,"254km NNE of Ndoi Island, Fiji",earthquake
2014-08-10T13:33:23.280Z,5.853,127.1141,98.64,5.6,mwb,,51,1.946,0.77,us,usb000s1pi,2014-09-04T15:53:09.000Z,"117km ESE of Pondaguitan, Philippines",earthquake
2014-08-10T12:12:24.760Z,0.7488,-26.0449,10,5,mb,,48,11.812,0.62,us,usb000s1pb,2014-09-06T08:48:43.912Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-10T11:41:08.860Z,-6.2854,153.009,10,4.6,mb,,85,6.571,1.07,us,usb000s50g,2014-09-06T08:41:28.000Z,"201km S of Taron, Papua New Guinea",earthquake
2014-08-10T11:40:01.890Z,-6.2521,153.0754,9.56,4.7,mb,,40,2.239,0.94,us,usb000s1p8,2014-09-06T08:32:33.012Z,"197km S of Taron, Papua New Guinea",earthquake
2014-08-10T11:08:47.200Z,18.7698,-64.7305,24,3.2,Md,5,273.6,0.36741095,0.23,pr,pr14222004,2014-09-06T08:12:22.000Z,"40km NNW of Road Town, British Virgin Islands",earthquake
2014-08-10T10:40:03.182Z,37.3273,-115.0823,9.0817,3.86,ml,19,80.77,0.083,0.1683,nn,nn00455424,2014-09-05T14:08:48.560Z,"8km ESE of Alamo, Nevada",earthquake
2014-08-10T10:26:06.250Z,-17.6386,-178.6602,555.88,4.5,mb,,79,3.135,1.03,us,usb000s4zw,2014-09-05T13:11:34.662Z,"248km ESE of Lambasa, Fiji",earthquake
2014-08-10T10:03:14.550Z,-5.3899,133.8128,15.98,4.1,mb,,97,2.907,1.45,us,usb000s4zv,2014-09-05T12:56:05.746Z,"61km NW of Dobo, Indonesia",earthquake
2014-08-10T07:19:45.600Z,19.0081,-64.2925,22,3.2,Md,6,313.2,0.66385499,0.28,pr,pr14222003,2014-08-10T15:22:23.936Z,"73km NNE of Road Town, British Virgin Islands",earthquake
2014-08-10T07:03:42.000Z,51.5189,-175.7779,9.1,4.1,mb,,,,0.8,us,usb000s1nr,2014-08-26T18:33:30.024Z,"72km ESE of Adak, Alaska",earthquake
2014-08-10T04:38:43.670Z,32.537,-109.1438,5,3,ml,,75,1.147,0.55,us,usb000s1ne,2014-08-11T03:56:59.335Z,"45km WNW of Lordsburg, New Mexico",earthquake
2014-08-10T03:43:17.130Z,41.1626,142.1761,41,6,mb,,49,2.97,0.91,us,usb000s1nc,2014-09-04T15:53:08.000Z,"81km E of Mutsu, Japan",earthquake
2014-08-10T03:14:26.000Z,-27.898,-71.097,33.8,4.3,mwr,,,,0.99,us,usb000s1na,2014-08-12T23:49:13.000Z,"81km NNW of Vallenar, Chile",earthquake
2014-08-10T02:15:20.330Z,1.5214,124.464,251.96,4.7,mb,,79,2.996,1.14,us,usb000s1n5,2014-08-10T10:17:52.922Z,"42km W of Manado, Indonesia",earthquake
2014-08-10T00:08:20.000Z,18.9634,-68.209,80,3.4,Md,12,262.8,0.4761071,0.33,pr,pr14222000,2014-08-10T08:11:02.929Z,"46km NNE of Punta Cana, Dominican Republic",earthquake
2014-08-09T23:11:07.060Z,-34.0204,-178.2183,24.46,4.2,mb,,183,4.524,0.82,us,usb000s4wt,2014-09-07T05:18:10.198Z,"293km SSE of L'Esperance Rock, New Zealand",earthquake
2014-08-09T23:02:25.670Z,26.2074,143.6614,10,4.6,mb,,63,1.59,0.9,us,usb000s1ms,2014-09-07T21:53:14.053Z,"173km SE of Chichi-shima, Japan",earthquake
2014-08-09T22:37:31.870Z,47.7017,146.9654,422.19,4.4,mb,,116,2.955,0.59,us,usb000s1mn,2014-08-10T06:40:04.143Z,"197km SW of Vostok, Russia",earthquake
2014-08-09T22:24:25.270Z,0.6609,146.5666,10,4.1,mb,,127,6.655,0.63,us,usb000s4wr,2014-09-07T21:42:05.700Z,"Federated States of Micronesia region",earthquake
2014-08-09T22:18:37.270Z,10.5702,91.7169,29.52,4.4,mb,,60,1.476,0.65,us,usb000s4ws,2014-09-07T05:30:27.102Z,"165km SW of Port Blair, India",earthquake
2014-08-09T21:11:48.350Z,12.5912,95.3368,21.33,4.3,mb,,101,2.7,0.69,us,usb000s4wq,2014-09-07T21:33:24.844Z,"299km ENE of Port Blair, India",earthquake
2014-08-09T21:11:37.410Z,11.624,96.0984,12.5,4.4,mb,,116,3.286,1.13,us,usb000s1me,2014-09-05T03:27:57.150Z,"286km WSW of Myeik, Burma",earthquake
2014-08-09T21:06:03.000Z,67.1024,-146.1113,5.6,3.1,ml,,,,0.87,ak,ak11352624,2014-09-05T04:52:25.865Z,"70km NNW of Fort Yukon, Alaska",earthquake
2014-08-09T20:30:37.000Z,17.42,-101.32,14,3.9,mb,,,,1.19,us,usb000s4wp,2014-09-03T04:25:41.091Z,"12km SSW of Petatlan, Mexico",earthquake
2014-08-09T20:25:44.030Z,-3.0697,139.6293,71.18,4.7,mb,,46,1.207,0.68,us,usb000s1m4,2014-08-31T05:18:01.006Z,"116km WSW of Abepura, Indonesia",earthquake
2014-08-09T16:46:29.370Z,35.1743333,-118.6643333,11.9,3.17,ml,70,21,0.06004,0.16,ci,ci15536505,2014-09-06T16:56:18.489Z,"3km WNW of Bear Valley Springs, California",earthquake
2014-08-09T16:29:19.200Z,17.7838,-63.8595,146,3.1,Md,10,316.8,0.86328099,0.18,pr,pr14221006,2014-08-09T17:44:54.194Z,"67km WNW of The Bottom, Bonaire, Saint Eustatius and Saba ",earthquake
2014-08-09T15:28:54.000Z,52.17,-115.17,5,4.3,ml,,,,0.42,us,usb000s1kt,2014-08-09T23:31:30.763Z,"27km SW of Rocky Mountain House, Canada",earthquake
2014-08-09T15:27:33.800Z,19.4397,-70.5679,23.76,4.3,mwr,,45,0.151,1.17,us,usb000s1ku,2014-09-06T16:49:28.693Z,"3km ENE of Licey al Medio, Dominican Republic",earthquake
2014-08-09T15:16:19.460Z,-10.1081,124.9257,45.82,4.6,mb,,129,0.737,1.32,us,usb000s1km,2014-08-09T23:18:55.178Z,"65km SSE of Neob, Indonesia",earthquake
2014-08-09T12:40:09.120Z,-23.1052,-70.8917,28.88,4,mwr,,185,0.511,1.11,us,usb000s1k9,2014-08-09T20:43:08.563Z,"78km NW of Antofagasta, Chile",earthquake
2014-08-09T10:56:09.740Z,17.3233,-94.1735,159.03,4.2,mb,,175,2.208,0.79,us,usb000s1jw,2014-08-09T18:58:41.723Z,"68km S of Las Choapas, Mexico",earthquake
2014-08-09T10:55:22.000Z,51.7998,178.4347,107.6,3.1,ml,,,,0.45,ak,ak11352352,2014-08-22T23:30:07.188Z,"17km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T10:54:44.640Z,8.3549,125.9784,35,4.6,mb,,118,1.336,0.69,us,usb000s1jy,2014-08-09T18:57:19.357Z,"4km SW of Rosario, Philippines",earthquake
2014-08-09T10:48:21.500Z,19.127,-65.5879,52,3,Md,8,280.8,0.86507762,0.25,pr,pr14221005,2014-08-09T18:51:04.270Z,"81km NNE of Vieques, Puerto Rico",earthquake
2014-08-09T10:45:23.420Z,15.3174,-93.0468,93.43,4.1,mb,,172,1.298,0.91,us,usb000s1jt,2014-08-09T18:48:07.076Z,"20km SW of Mapastepec, Mexico",earthquake
2014-08-09T09:25:58.500Z,19.1704,-65.5885,26,3,Md,12,284.4,0.90550181,0.2,pr,pr14221003,2014-08-09T17:28:40.395Z,"86km NNE of Vieques, Puerto Rico",earthquake
2014-08-09T08:40:49.190Z,-4.8507,153.8986,109.14,4.2,mb,,142,1.849,0.28,us,usb000s4wb,2014-09-05T12:37:47.508Z,"104km ESE of Taron, Papua New Guinea",earthquake
2014-08-09T07:06:32.760Z,-14.2779,167.3376,152.19,4.5,mb,,121,1.169,0.93,us,usb000s4w5,2014-09-05T12:21:47.632Z,"49km SSW of Sola, Vanuatu",earthquake
2014-08-09T06:53:40.330Z,31.8585,104.2248,10,4.7,mb,,55,4.505,0.92,us,usb000s1je,2014-09-05T12:07:55.978Z,"29km NW of Yongchang, China",earthquake
2014-08-09T06:45:51.030Z,36.5314,69.8361,240.71,4.3,mb,,57,0.839,0.98,us,usb000s1jb,2014-09-05T12:03:03.901Z,"4km SSW of Farkhar, Afghanistan",earthquake
2014-08-09T06:23:43.080Z,-5.1684,131.7087,53.68,4.6,mb,,100,2.298,0.91,us,usb000s1j6,2014-09-05T11:36:57.745Z,"127km WNW of Tual, Indonesia",earthquake
2014-08-09T05:49:38.240Z,38.8419,142.0551,68.23,4.4,mb,,155,3.279,0.89,us,usb000s1j5,2014-09-05T11:29:57.579Z,"38km SE of Ofunato, Japan",earthquake
2014-08-09T04:04:48.270Z,-8.3869,159.8082,56.01,5,mb,,98,1.054,0.71,us,usb000s1ix,2014-08-09T04:40:50.871Z,"35km SE of Buala, Solomon Islands",earthquake
2014-08-09T03:23:31.000Z,51.6063,178.3654,27.2,3.2,ml,18,183.599985312001,,0.67,ak,ak11352288,2014-08-22T23:32:59.565Z,"39km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T02:59:54.510Z,51.8736,178.4348,121.62,4.2,mb,,151,0.733,1.36,us,usb000s1im,2014-08-22T23:29:58.291Z,"9km SSW of Little Sitkin Island, Alaska",earthquake
2014-08-09T02:28:43.880Z,27.8011,142.9527,10,5.2,mb,,87,0.979,0.87,us,usb000s1ij,2014-08-09T10:31:21.435Z,"107km NE of Chichi-shima, Japan",earthquake
2014-08-09T00:36:26.250Z,20.8952,122.1809,150.87,4.2,mb,,129,2.169,0.98,us,usb000s4vz,2014-09-07T03:04:43.542Z,"37km ENE of Itbayat, Philippines",earthquake
2014-08-09T00:30:53.650Z,3.6613,-71.3338,15.45,4.3,mb,,97,2.842,1.16,us,usb000s4w4,2014-09-07T05:51:56.012Z,"109km SE of Puerto Gaitan, Colombia",earthquake
2014-08-08T22:53:19.110Z,19.5314,146.4517,83.06,4.4,mb,,32,1.605,1.42,us,usb000s4uf,2014-09-07T02:57:11.691Z,"118km NE of Agrihan, Northern Mariana Islands",earthquake
2014-08-08T21:38:18.530Z,12.9346,143.4293,114.1,4.3,mb,,90,1.545,0.9,us,usb000s4ue,2014-09-07T00:06:38.294Z,"139km WSW of Merizo Village, Guam",earthquake
2014-08-08T20:58:40.400Z,35.8079,-97.4233,5.07,3.1,mb_lg,,33,0.028,0.62,us,usb000s1hp,2014-08-09T20:27:47.000Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-08T20:21:56.970Z,35.8072,-97.4326,3.48,3.4,mb_lg,,27,0.021,0.89,us,usb000s1hi,2014-08-13T09:02:18.887Z,"7km S of Guthrie, Oklahoma",earthquake
2014-08-08T20:12:15.000Z,19.052,-64.5035,43,3.1,Md,3,345.6,1.04563899,0.03,pr,pr14220002,2014-08-09T17:28:44.000Z,"71km N of Road Town, British Virgin Islands",earthquake
2014-08-08T18:07:48.240Z,35.8403,-97.4369,5,3.2,mb_lg,,33,0.046,0.38,us,usb000s1gp,2014-08-09T17:10:33.186Z,"4km SSW of Guthrie, Oklahoma",earthquake
2014-08-08T16:57:01.150Z,2.4375,99.0513,152.44,4.6,mb,,90,0.284,0.81,us,usb000s1gb,2014-08-09T00:59:37.622Z,"28km SSE of Parapat, Indonesia",earthquake
2014-08-08T16:48:23.800Z,35.9405,-120.4922,11,3.4,Mw,97,36,0.01796631,0.07,nc,nc72270370,2014-09-06T16:38:41.650Z,"25km SSW of Coalinga, California",earthquake
2014-08-08T16:44:42.410Z,-14.7944,166.6727,66.15,5.3,mb,,80,8.459,1.01,us,usb000s1g6,2014-08-09T00:47:12.630Z,"49km NW of Port-Olry, Vanuatu",earthquake
2014-08-08T14:03:48.330Z,5.0027,127.4874,128.23,5.2,mb,,78,2.796,0.93,us,usb000s1fa,2014-08-08T15:11:14.523Z,"208km SE of Pondaguitan, Philippines",earthquake
2014-08-08T10:33:11.030Z,51.2957,-178.0331,53.48,4.4,mb,,188,1.026,0.97,us,usb000s1dg,2014-08-22T19:36:41.051Z,"65km S of Tanaga Volcano, Alaska",earthquake
2014-08-08T10:24:13.000Z,51.1787,-178.0096,17.8,3,ml,,,,0.75,ak,ak11351996,2014-08-22T19:36:17.103Z,"77km E of Amatignak Island, Alaska",earthquake
2014-08-08T09:24:41.160Z,-5.9253,130.7584,10,4.6,mb,,76,3.335,1.27,us,usb000s1d6,2014-08-08T17:27:20.425Z,"222km W of Tual, Indonesia",earthquake
2014-08-08T08:20:46.400Z,34.7347,24.8939,16.52,4.8,mb,,41,0.552,1.06,us,usb000s1d3,2014-09-05T11:17:44.652Z,"35km S of Moirai, Greece",earthquake
2014-08-08T07:41:28.390Z,-37.69,176.22,289,4.2,mb,,,,1.92,us,usb000s1cz,2014-08-27T07:31:37.490Z,"4km E of Tauranga, New Zealand",earthquake
2014-08-08T07:32:04.150Z,-0.3351,123.0471,81.25,4.5,mb,,67,0.754,1.32,us,usb000s1cw,2014-09-05T11:03:21.576Z,"74km NNE of Luwuk, Indonesia",earthquake
2014-08-08T07:07:11.170Z,-25.4319,-174.6764,10,4.8,mb,,128,7.702,1.32,us,usb000s4tv,2014-09-05T11:01:33.613Z,"South of Tonga",earthquake
2014-08-08T06:51:35.220Z,-24.3493,179.98,517.88,4.6,mb,,97,5.221,1.15,us,usb000s1cp,2014-09-05T10:37:16.888Z,"South of the Fiji Islands",earthquake
2014-08-08T06:39:30.010Z,27.1939,103.3072,10,4.6,mb,,131,2.124,1.2,us,usb000s4u0,2014-09-05T10:33:28.748Z,"21km W of Wenping, China",earthquake
2014-08-08T05:47:08.750Z,40.198,143.4825,37.18,4.5,mb,,135,1.831,1.24,us,usb000s1ck,2014-08-21T11:43:29.855Z,"144km ENE of Miyako, Japan",earthquake
2014-08-08T04:10:14.500Z,-33.7636,-72.2011,10,5.1,mb,,77,0.876,0.83,us,usb000s1ci,2014-08-11T04:42:50.009Z,"56km WSW of San Antonio, Chile",earthquake
2014-08-08T00:09:03.880Z,37.6621,71.99,137.37,4.2,mb,,53,1.246,0.94,us,usb000s1bz,2014-09-05T02:42:16.032Z,"40km ENE of Shughnon, Tajikistan",earthquake
2014-08-08T00:06:45.630Z,0.8393,-26.0688,10,4.8,mb,,53,11.843,1.01,us,usb000s1c0,2014-09-05T02:48:50.521Z,"Central Mid-Atlantic Ridge",earthquake
2014-08-07T23:27:24.630Z,-21.6757,-177.3132,128.45,4.5,mb,,113,5.86,1.34,us,usb000s481,2014-09-06T23:48:50.774Z,"183km SE of Ndoi Island, Fiji",earthquake
2014-08-07T23:25:32.000Z,59.9447,-153.1358,100,3,ml,,,,0.81,ak,ak11351669,2014-09-06T03:11:29.013Z,"86km E of Old Iliamna, Alaska",earthquake
2014-08-07T22:57:49.570Z,-60.208,-26.4861,68.79,4.6,mb,,79,8.036,0.84,us,usb000s480,2014-09-07T21:51:05.808Z,"130km S of Bristol Island, South Sandwich Islands",earthquake
2014-08-07T22:37:56.010Z,51.714,178.692,85.1,3,ml,,,,0.38,us,usb000s56q,2014-09-07T03:53:39.937Z,"29km SSE of Little Sitkin Island, Alaska",earthquake
2014-08-07T21:59:44.260Z,-28.948,-68.688,107.91,4.4,mb,,42,1.395,0.99,us,usb000s1av,2014-09-06T03:04:19.327Z,"51km WSW of Vinchina, Argentina",earthquake
2014-08-07T21:47:36.100Z,26.3584,141.7795,35.19,4.7,mb,,106,0.818,0.86,us,usb000s47y,2014-09-06T05:14:39.220Z,"91km SSW of Chichi-shima, Japan",earthquake
2014-08-07T21:45:53.770Z,33.4835,-116.47,14.79,3.25,ml,107,22,0.05435,0.19,ci,ci15535825,2014-09-06T02:43:14.755Z,"20km ESE of Anza, California",earthquake
2014-08-07T19:55:44.400Z,19.2455,-64.7639,32,3,Md,6,291.6,0.83543321,0.46,pr,pr14219004,2014-08-08T03:58:12.637Z,"93km N of Road Town, British Virgin Islands",earthquake
2014-08-07T19:50:29.000Z,52.1673,-176.5097,232,3,ml,,,,0.46,ak,ak11351330,2014-08-08T03:52:56.157Z,"33km NNE of Adak, Alaska",earthquake
2014-08-07T18:56:57.010Z,-20.3477,-177.8148,504.29,4.9,mb,,98,4.688,1,us,usb000s14y,2014-08-08T02:59:39.725Z,"98km ENE of Ndoi Island, Fiji",earthquake
2014-08-07T16:39:22.470Z,36.8153,-97.9858,3.41,3.2,mb_lg,,37,0.31,0.45,us,usb000s13k,2014-08-09T16:32:21.019Z,"22km W of Medford, Oklahoma",earthquake
2014-08-07T16:24:04.200Z,20.0788,-155.7935,16.8,4.5,Ml,,122.4,0.04491576,0.14,hv,hv60748981,2014-08-13T20:21:15.999Z,"14km WNW of Waimea, Hawaii",earthquake
2014-08-07T15:53:29.730Z,2.9819,125.3068,172.72,4.8,mb,,89,3.009,1.25,us,usb000s137,2014-08-07T23:55:56.727Z,"169km NNE of Laikit, Laikit II (Dimembe), Indonesia",earthquake
2014-08-07T15:10:03.100Z,-26.823,26.6513,5,4.6,mb,,138,2.035,0.77,us,usb000s47p,2014-09-09T18:20:34.322Z,"3km NNW of Klerksdorp, South Africa",earthquake
2014-08-07T13:41:44.720Z,24.2077,122.0208,50.72,4.3,mb,,90,0.39,1.48,us,usc000s8hp,2014-08-31T15:25:51.057Z,"46km SSE of Su'ao, Taiwan",earthquake
2014-08-07T11:17:01.500Z,17.9799,-64.1501,49,3.2,Md,4,338.4,0.84890794,0.25,pr,pr14219003,2014-08-07T19:19:32.489Z,"64km ENE of Christiansted, U.S. Virgin Islands",earthquake
2014-08-07T10:51:04.610Z,48.5246,154.7899,56.04,4.6,mb,,172,4.945,0.88,us,usb000s129,2014-08-07T18:53:35.935Z,"258km SSW of Severo-Kuril'sk, Russia",earthquake
2014-08-07T10:45:10.090Z,15.6688,-94.54,41.73,4.9,mb,,157,2.39,1.49,us,usb000s124,2014-08-07T15:19:11.036Z,"63km S of San Francisco del Mar, Mexico",earthquake
2014-08-07T08:50:03.920Z,9.6582,-84.2359,21.51,4.4,mb,,216,0.363,1.3,us,usb000s11n,2014-08-11T02:39:59.170Z,"9km S of Tejar, Costa Rica",earthquake
2014-08-07T07:13:33.750Z,-17.9661,-178.5269,545.93,4.6,mb,,78,3.265,1.03,us,usb000s114,2014-08-07T15:16:10.274Z,"280km SE of Lambasa, Fiji",earthquake
2014-08-07T05:24:54.320Z,4.56,126.4982,76.31,5.1,mb,,69,2.655,1.23,us,usb000s10t,2014-08-07T13:27:26.982Z,"147km SE of Sarangani, Philippines",earthquake
2014-08-07T03:37:01.850Z,55.4359,-35.0664,10,4.2,mb,,129,18.049,0.7,us,usb000s473,2014-09-09T05:12:34.000Z,"Reykjanes Ridge",earthquake
2014-08-07T03:26:10.660Z,-5.5439,-11.3837,10,4.6,mb,,58,3.79,0.43,us,usb000s10d,2014-09-09T04:58:07.988Z,"Ascension Island region",earthquake
2014-08-07T01:37:04.490Z,46.8374,-27.2691,10,4.6,mb,,91,8.143,0.46,us,usb000s105,2014-09-09T03:47:58.337Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-07T00:15:32.780Z,-15.9066,167.708,163.71,4.4,mb,,156,6.247,0.71,us,usb000s472,2014-09-03T05:05:42.000Z,"38km NE of Lakatoro, Vanuatu",earthquake
2014-08-06T23:22:03.300Z,-7.2983,128.0509,48.22,4.1,mb,,71,4.468,1.38,us,usb000s44a,2014-09-03T04:51:56.789Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T22:15:24.120Z,31.1305,132.2681,49.12,4.2,mb,,124,2.312,0.65,us,usb000s447,2014-09-05T02:53:27.934Z,"100km ESE of Nichinan, Japan",earthquake
2014-08-06T21:49:55.860Z,-3.4566,138.4964,81.41,4.4,mb,,92,2.395,0.77,us,usb000s0z2,2014-09-05T03:15:45.949Z,"243km ENE of Enarotali, Indonesia",earthquake
2014-08-06T20:35:33.010Z,-6.2189,150.8464,54.18,5.1,mb,,51,2.403,0.79,us,usb000s0y3,2014-08-07T04:38:06.354Z,"107km SE of Kimbe, Papua New Guinea",earthquake
2014-08-06T18:45:39.630Z,47.0149,-27.2473,11.16,4.9,mb,,86,15.688,0.85,us,usb000s0wf,2014-08-07T02:48:12.103Z,"Northern Mid-Atlantic Ridge",earthquake
2014-08-06T16:06:44.690Z,36.581,-97.606,5,3,ml,,,,0.66,us,usb000s10u,2014-08-21T20:17:12.000Z,"27km SSE of Medford, Oklahoma",earthquake
2014-08-06T15:21:50.570Z,35.8513,-97.3936,5.57,3.1,mb_lg,,67,0.073,0.25,us,usb000s0td,2014-08-07T10:30:44.776Z,"4km SE of Guthrie, Oklahoma",earthquake
2014-08-06T15:16:19.540Z,-7.2306,128.0279,39.93,4.9,mb,,25,3.327,0.74,us,usb000s0t9,2014-08-06T23:18:53.940Z,"Kepulauan Barat Daya, Indonesia",earthquake
2014-08-06T15:12:04.020Z,38.8807,142.2074,55.53,4.5,mb,,200,3.213,0.66,us,usb000s0ta,2014-08-06T23:14:58.730Z,"47km ESE of Ofunato, Japan",earthquake
2014-08-06T13:50:16.760Z,-7.5616,128.2474,10,4.2,mb,,217,3.052,1.11,us,usb000s43t,2014-09-10T17:29:04.043Z,"Kepulauan Barat Daya, Indonesia",earthquake
